x,y,z,xm,ym,zm
68.0,62.0,0,-1164.45,-432.45,584.914
68.0,62.5,0,-1080.0,-506.7,520.542
68.0,63.0,0,-986.0999999999999,-560.1,453.75
68.0,63.5,0,-886.8,-590.85,381.392
68.0,64.0,0,-782.85,-602.25,311.212
68.0,64.5,0,-683.25,-595.8,247.566
68.0,65.0,0,-591.15,-577.8,190.696
68.0,65.5,0,-506.84999999999997,-550.9499999999999,141.81199999999998
68.0,66.0,0,-431.25,-516.4499999999999,102.366
68.0,66.5,0,-363.0,-478.04999999999995,68.728
68.0,67.0,0,-304.8,-440.09999999999997,42.35
68.0,67.5,0,-254.39999999999998,-402.9,23.232
68.0,68.0,0,-210.45,-365.25,8.954
68.0,68.5,0,-173.7,-330.3,-0.242
68.0,69.0,0,-141.6,-298.2,-7.744
68.0,69.5,0,-115.94999999999999,-270.15,-11.373999999999999
68.0,70.0,0,-94.2,-244.2,-12.341999999999999
68.0,70.5,0,-74.7,-220.35,-11.373999999999999
68.0,71.0,0,-58.8,-199.65,-8.228
68.0,71.5,0,-45.75,-182.1,-4.598
68.0,72.0,0,-34.65,-166.35,0.0
68.0,72.5,0,-24.45,-151.65,5.808
68.0,73.0,0,-16.95,-139.5,10.164
68.0,73.5,0,-10.2,-129.15,16.456
68.0,74.0,0,-4.35,-119.1,21.054
68.0,74.5,0,0.8999999999999999,-111.0,25.894
68.0,75.0,0,5.1,-103.5,31.944
68.0,75.5,0,8.4,-97.2,36.058
68.0,76.0,0,12.15,-91.2,40.172
68.0,76.5,0,15.149999999999999,-86.55,43.56
68.0,77.0,0,17.7,-82.05,46.948
68.0,77.5,0,19.8,-77.7,50.577999999999996
68.0,78.0,0,21.599999999999998,-74.1,54.449999999999996
68.0,78.5,0,23.55,-71.1,55.902
68.0,79.0,0,25.349999999999998,-67.95,59.048
68.0,79.5,0,26.55,-65.39999999999999,60.5
68.0,80.0,0,27.599999999999998,-62.849999999999994,63.162
68.0,80.5,0,29.25,-60.449999999999996,65.098
68.0,81.0,0,30.599999999999998,-58.65,66.55
68.0,81.5,0,31.349999999999998,-57.15,67.75999999999999
68.0,82.0,0,32.25,-55.5,69.454
68.0,82.5,0,33.0,-54.0,70.664
68.0,83.0,0,33.9,-52.35,71.632
68.0,83.5,0,34.5,-51.15,72.358
68.0,84.0,0,35.4,-49.949999999999996,73.084
68.0,84.5,0,35.85,-48.75,74.05199999999999
68.0,85.0,0,36.9,-47.699999999999996,74.05199999999999
68.0,85.5,0,37.65,-46.8,75.262
68.0,86.0,0,38.1,-45.9,75.50399999999999
68.0,86.5,0,38.699999999999996,-45.3,75.50399999999999
68.5,37.0,0,-9.0,1.95,86.636
68.5,37.5,0,-9.299999999999999,3.3,86.636
68.5,38.0,0,-9.45,4.35,84.7
68.5,38.5,0,-8.85,6.0,83.49
68.5,39.0,0,-9.6,8.25,82.038
68.5,39.5,0,-9.15,10.049999999999999,81.07
68.5,40.0,0,-9.6,12.0,79.618
68.5,40.5,0,-9.75,14.549999999999999,77.44
68.5,41.0,0,-9.45,17.4,75.262
68.5,41.5,0,-10.5,20.4,73.568
68.5,42.0,0,-11.1,23.7,71.148
68.5,42.5,0,-11.7,27.0,67.518
68.5,43.0,0,-12.299999999999999,30.9,65.582
68.5,43.5,0,-13.95,35.4,62.92
68.5,44.0,0,-15.299999999999999,40.199999999999996,59.29
68.5,44.5,0,-16.95,45.6,55.902
68.5,45.0,0,-18.75,51.75,52.03
68.5,45.5,0,-21.45,58.349999999999994,48.158
68.5,46.0,0,-24.45,66.45,44.528
68.5,46.5,0,-28.2,74.85,39.446
68.5,47.0,0,-32.4,84.3,34.848
68.5,47.5,0,-37.199999999999996,96.0,30.733999999999998
68.5,48.0,0,-44.1,107.7,25.652
68.5,48.5,0,-51.3,122.69999999999999,21.054
68.5,49.0,0,-60.75,138.75,16.698
68.5,49.5,0,-72.3,157.35,13.552
68.5,50.0,0,-85.95,179.4,11.858
68.5,50.5,0,-102.75,204.15,10.648
68.5,51.0,0,-124.05,232.2,13.068
68.5,51.5,0,-149.4,264.0,17.424
68.5,52.0,0,-179.85,299.7,24.926
68.5,52.5,0,-217.2,339.75,38.72
68.5,53.0,0,-260.4,380.84999999999997,56.628
68.5,53.5,0,-312.15,425.09999999999997,81.79599999999999
68.5,54.0,0,-373.5,471.75,113.982
68.5,54.5,0,-445.5,517.35,156.09
68.5,55.0,0,-525.0,557.25,206.91
68.5,55.5,0,-618.0,592.65,268.13599999999997
68.5,56.0,0,-718.65,616.5,339.768
68.5,56.5,0,-829.8,625.9499999999999,423.984
68.5,57.0,0,-943.1999999999999,613.5,512.556
68.5,57.5,0,-1058.3999999999999,580.8,605.726
68.5,58.0,0,-1170.6,518.6999999999999,699.138
68.5,58.5,0,-1271.85,432.0,785.774
68.5,59.0,0,-1355.7,317.7,858.374
68.5,59.5,0,-1416.0,183.9,911.13
68.5,60.0,0,-1447.6499999999999,34.65,939.444
68.5,60.5,0,-1450.05,-120.0,937.992
68.5,61.0,0,-1420.95,-268.65,905.8059999999999
68.5,61.5,0,-1362.6,-401.84999999999997,853.776
68.5,62.0,0,-1281.0,-515.1,776.578
68.5,62.5,0,-1183.5,-604.65,692.6039999999999
68.5,63.0,0,-1072.35,-662.4,597.982
68.5,63.5,0,-957.15,-694.9499999999999,501.18199999999996
68.5,64.0,0,-841.8,-704.4,410.674
68.5,64.5,0,-729.3,-692.55,325.006
68.5,65.0,0,-625.35,-665.4,249.50199999999998
68.5,65.5,0,-532.9499999999999,-629.85,187.54999999999998
68.5,66.0,0,-449.7,-587.1,135.278
68.5,66.5,0,-376.34999999999997,-540.9,93.896
68.5,67.0,0,-313.2,-493.65,60.5
68.5,67.5,0,-259.65,-447.9,34.848
68.5,68.0,0,-213.29999999999998,-403.34999999999997,15.004
68.5,68.5,0,-174.29999999999998,-362.7,3.146
68.5,69.0,0,-141.75,-325.95,-6.05
68.5,69.5,0,-114.89999999999999,-292.65,-11.858
68.5,70.0,0,-91.5,-262.8,-12.584
68.5,70.5,0,-72.75,-235.79999999999998,-13.309999999999999
68.5,71.0,0,-57.15,-213.0,-10.405999999999999
68.5,71.5,0,-43.8,-193.35,-6.292
68.5,72.0,0,-32.55,-175.35,-1.694
68.5,72.5,0,-23.25,-159.45,3.388
68.5,73.0,0,-15.299999999999999,-145.79999999999998,8.469999999999999
68.5,73.5,0,-8.7,-134.7,13.309999999999999
68.5,74.0,0,-2.85,-124.5,19.118
68.5,74.5,0,2.25,-115.05,24.442
68.5,75.0,0,6.3,-107.39999999999999,29.524
68.5,75.5,0,9.75,-100.8,34.364
68.5,76.0,0,13.2,-94.95,38.478
68.5,76.5,0,15.899999999999999,-88.8,42.35
68.5,77.0,0,18.75,-84.3,46.222
68.5,77.5,0,20.55,-79.95,50.336
68.5,78.0,0,22.349999999999998,-75.89999999999999,53.482
68.5,78.5,0,24.0,-72.6,56.144
68.5,79.0,0,25.65,-69.3,58.564
68.5,79.5,0,27.3,-66.6,60.983999999999995
68.5,80.0,0,28.5,-64.05,62.436
68.5,80.5,0,29.7,-61.949999999999996,64.614
68.5,81.0,0,30.599999999999998,-59.849999999999994,66.066
68.5,81.5,0,31.95,-57.449999999999996,67.518
68.5,82.0,0,32.55,-56.4,68.486
68.5,82.5,0,33.449999999999996,-54.449999999999996,69.696
68.5,83.0,0,34.05,-52.949999999999996,70.664
68.5,83.5,0,34.8,-51.75,71.874
68.5,84.0,0,35.699999999999996,-50.699999999999996,72.6
68.5,84.5,0,36.449999999999996,-49.65,73.81
68.5,85.0,0,37.05,-48.449999999999996,74.05199999999999
68.5,85.5,0,37.5,-47.699999999999996,74.05199999999999
68.5,86.0,0,38.25,-46.65,75.262
68.5,86.5,0,38.85,-45.6,75.262
69.0,37.0,0,-9.0,1.65,87.604
69.0,37.5,0,-9.15,3.15,86.152
69.0,38.0,0,-8.85,4.8,85.184
69.0,38.5,0,-9.15,6.1499999999999995,83.24799999999999
69.0,39.0,0,-8.7,8.1,82.28
69.0,39.5,0,-8.85,10.35,79.86
69.0,40.0,0,-9.0,12.9,78.892
69.0,40.5,0,-9.0,15.149999999999999,77.44
69.0,41.0,0,-9.45,17.849999999999998,74.536
69.0,41.5,0,-9.6,21.15,72.6
69.0,42.0,0,-10.65,24.599999999999998,70.90599999999999
69.0,42.5,0,-10.95,28.2,68.002
69.0,43.0,0,-11.85,32.55,65.824
69.0,43.5,0,-13.049999999999999,36.6,63.162
69.0,44.0,0,-13.95,42.3,58.806
69.0,44.5,0,-15.899999999999999,48.15,55.176
69.0,45.0,0,-17.55,54.449999999999996,51.788
69.0,45.5,0,-19.95,61.8,47.432
69.0,46.0,0,-22.5,70.2,43.318
69.0,46.5,0,-25.8,79.5,37.751999999999995
69.0,47.0,0,-29.7,89.85,33.638
69.0,47.5,0,-35.55,101.7,29.524
69.0,48.0,0,-40.8,115.64999999999999,24.2
69.0,48.5,0,-48.449999999999996,130.79999999999998,20.086
69.0,49.0,0,-57.449999999999996,149.4,15.73
69.0,49.5,0,-68.85,170.4,13.068
69.0,50.0,0,-82.2,194.54999999999998,11.373999999999999
69.0,50.5,0,-99.3,222.9,11.858
69.0,51.0,0,-120.3,254.54999999999998,15.004
69.0,51.5,0,-145.5,290.7,21.538
69.0,52.0,0,-176.7,332.25,31.944
69.0,52.5,0,-214.35,378.45,48.641999999999996
69.0,53.0,0,-260.09999999999997,429.3,71.874
69.0,53.5,0,-313.65,482.25,102.366
69.0,54.0,0,-378.3,539.1,144.716
69.0,54.5,0,-454.05,594.15,196.74599999999998
69.0,55.0,0,-539.6999999999999,646.35,262.812
69.0,55.5,0,-637.9499999999999,690.6,340.978
69.0,56.0,0,-750.75,725.4,435.842
69.0,56.5,0,-871.65,742.05,544.5
69.0,57.0,0,-998.25,734.4,662.112
69.0,57.5,0,-1130.3999999999999,699.9,787.7099999999999
69.0,58.0,0,-1256.25,631.65,914.76
69.0,58.5,0,-1374.45,528.15,1030.6779999999999
69.0,59.0,0,-1470.8999999999999,394.34999999999997,1132.56
69.0,59.5,0,-1540.05,232.64999999999998,1205.402
69.0,60.0,0,-1577.55,49.949999999999996,1241.46
69.0,60.5,0,-1579.6499999999999,-137.4,1242.186
69.0,61.0,0,-1549.5,-319.2,1201.53
69.0,61.5,0,-1482.3,-481.04999999999995,1130.866
69.0,62.0,0,-1389.1499999999999,-616.65,1026.806
69.0,62.5,0,-1276.2,-719.4,910.8879999999999
69.0,63.0,0,-1150.35,-786.9,784.564
69.0,63.5,0,-1019.55,-819.6,655.336
69.0,64.0,0,-889.35,-825.3,532.884
69.0,64.5,0,-765.3,-805.65,420.83799999999997
69.0,65.0,0,-650.25,-768.15,322.586
69.0,65.5,0,-550.9499999999999,-722.55,244.904
69.0,66.0,0,-460.34999999999997,-667.35,176.176
69.0,66.5,0,-381.45,-608.6999999999999,121.726
69.0,67.0,0,-315.9,-552.75,81.312
69.0,67.5,0,-260.4,-498.15,48.884
69.0,68.0,0,-212.1,-445.05,25.41
69.0,68.5,0,-171.6,-397.5,8.228
69.0,69.0,0,-138.6,-355.2,-3.388
69.0,69.5,0,-111.14999999999999,-316.95,-10.405999999999999
69.0,70.0,0,-88.8,-283.2,-13.552
69.0,70.5,0,-69.14999999999999,-252.45,-14.036
69.0,71.0,0,-53.55,-226.95,-12.341999999999999
69.0,71.5,0,-41.1,-204.6,-8.469999999999999
69.0,72.0,0,-29.549999999999997,-185.7,-4.598
69.0,72.5,0,-20.849999999999998,-168.29999999999998,0.726
69.0,73.0,0,-12.75,-153.45,6.292
69.0,73.5,0,-6.1499999999999995,-140.4,11.616
69.0,74.0,0,-0.8999999999999999,-129.75,17.908
69.0,74.5,0,4.05,-119.85,23.474
69.0,75.0,0,7.949999999999999,-111.45,28.798
69.0,75.5,0,11.4,-104.1,32.67
69.0,76.0,0,15.149999999999999,-97.5,36.542
69.0,76.5,0,16.95,-91.8,41.382
69.0,77.0,0,19.5,-86.39999999999999,44.769999999999996
69.0,77.5,0,21.45,-81.6,48.884
69.0,78.0,0,23.25,-77.7,52.513999999999996
69.0,78.5,0,25.2,-74.39999999999999,54.449999999999996
69.0,79.0,0,26.4,-70.95,57.596
69.0,79.5,0,27.599999999999998,-67.8,59.774
69.0,80.0,0,29.4,-65.39999999999999,61.226
69.0,80.5,0,29.849999999999998,-63.15,62.92
69.0,81.0,0,31.5,-60.9,65.098
69.0,81.5,0,31.95,-58.65,66.792
69.0,82.0,0,32.85,-57.15,68.486
69.0,82.5,0,33.449999999999996,-55.8,69.696
69.0,83.0,0,34.35,-54.3,70.422
69.0,83.5,0,35.1,-52.65,71.874
69.0,84.0,0,36.0,-51.6,72.358
69.0,84.5,0,36.449999999999996,-50.4,73.568
69.0,85.0,0,37.35,-49.35,73.568
69.0,85.5,0,37.949999999999996,-48.3,74.05199999999999
69.0,86.0,0,38.1,-47.25,74.294
69.0,86.5,0,38.85,-46.949999999999996,74.536
69.5,37.0,0,-9.0,2.1,87.362
69.5,37.5,0,-8.7,3.4499999999999997,85.66799999999999
69.5,38.0,0,-8.85,5.1,84.7
69.5,38.5,0,-8.25,6.6,82.764
69.5,39.0,0,-8.4,9.0,82.28
69.5,39.5,0,-8.549999999999999,10.65,79.86
69.5,40.0,0,-8.1,13.2,78.166
69.5,40.5,0,-8.7,15.75,76.956
69.5,41.0,0,-8.85,18.45,74.294
69.5,41.5,0,-8.85,21.75,72.358
69.5,42.0,0,-9.6,25.05,69.938
69.5,42.5,0,-9.9,29.4,67.03399999999999
69.5,43.0,0,-10.95,33.3,64.13
69.5,43.5,0,-11.4,38.55,61.71
69.5,44.0,0,-12.6,43.65,58.321999999999996
69.5,44.5,0,-13.95,49.949999999999996,54.692
69.5,45.0,0,-15.899999999999999,56.55,50.577999999999996
69.5,45.5,0,-17.849999999999998,64.35,46.222
69.5,46.0,0,-20.4,73.5,42.35
69.5,46.5,0,-23.4,82.95,37.751999999999995
69.5,47.0,0,-27.3,94.5,32.67
69.5,47.5,0,-31.799999999999997,107.25,28.072
69.5,48.0,0,-37.35,122.55,23.232
69.5,48.5,0,-44.4,139.2,19.118
69.5,49.0,0,-53.25,159.15,14.52
69.5,49.5,0,-63.9,182.1,12.584
69.5,50.0,0,-77.7,209.25,11.616
69.5,50.5,0,-94.05,240.89999999999998,13.309999999999999
69.5,51.0,0,-113.55,275.55,17.666
69.5,51.5,0,-138.75,317.7,25.652
69.5,52.0,0,-169.2,364.05,39.204
69.5,52.5,0,-206.7,417.59999999999997,59.048
69.5,53.0,0,-253.2,476.09999999999997,87.846
69.5,53.5,0,-306.9,538.8,126.082
69.5,54.0,0,-371.55,604.9499999999999,176.418
69.5,54.5,0,-450.75,672.3,241.516
69.5,55.0,0,-540.6,736.1999999999999,321.618
69.5,55.5,0,-644.6999999999999,794.55,422.774
69.5,56.0,0,-765.6,840.15,541.838
69.5,56.5,0,-895.1999999999999,867.0,680.504
69.5,57.0,0,-1033.5,865.8,833.206
69.5,57.5,0,-1177.05,831.4499999999999,994.3779999999999
69.5,58.0,0,-1314.8999999999999,753.75,1160.148
69.5,58.5,0,-1447.05,634.5,1313.818
69.5,59.0,0,-1554.3,477.75,1445.7079999999999
69.5,59.5,0,-1632.6,285.75,1542.508
69.5,60.0,0,-1673.85,66.89999999999999,1592.844
69.5,60.5,0,-1680.3,-157.04999999999998,1598.4099999999999
69.5,61.0,0,-1639.6499999999999,-373.95,1544.202
69.5,61.5,0,-1568.55,-567.0,1449.338
69.5,62.0,0,-1464.6,-724.65,1315.9959999999999
69.5,62.5,0,-1340.25,-844.9499999999999,1164.02
69.5,63.0,0,-1201.05,-919.65,998.25
69.5,63.5,0,-1060.2,-954.75,831.028
69.5,64.0,0,-917.25,-955.05,673.486
69.5,64.5,0,-784.9499999999999,-926.8499999999999,531.9159999999999
69.5,65.0,0,-662.55,-877.65,406.56
69.5,65.5,0,-555.0,-817.05,305.162
69.5,66.0,0,-460.34999999999997,-748.65,221.43
69.5,66.5,0,-380.55,-679.9499999999999,156.09
69.5,67.0,0,-311.55,-611.55,103.092
69.5,67.5,0,-254.54999999999998,-547.5,64.614
69.5,68.0,0,-206.7,-486.59999999999997,34.606
69.5,68.5,0,-166.35,-431.09999999999997,13.552
69.5,69.0,0,-133.79999999999998,-382.8,-0.726
69.5,69.5,0,-106.2,-340.2,-9.196
69.5,70.0,0,-83.55,-302.09999999999997,-14.036
69.5,70.5,0,-64.5,-268.65,-14.277999999999999
69.5,71.0,0,-49.5,-240.14999999999998,-13.309999999999999
69.5,71.5,0,-36.3,-215.85,-10.405999999999999
69.5,72.0,0,-26.25,-193.65,-6.534
69.5,72.5,0,-17.099999999999998,-175.65,-0.726
69.5,73.0,0,-10.2,-159.6,4.114
69.5,73.5,0,-3.5999999999999996,-146.25,9.437999999999999
69.5,74.0,0,1.65,-133.95,15.73
69.5,74.5,0,5.7,-124.05,20.57
69.5,75.0,0,9.75,-114.75,26.378
69.5,75.5,0,13.2,-107.55,31.218
69.5,76.0,0,15.899999999999999,-99.6,36.058
69.5,76.5,0,18.0,-93.89999999999999,40.172
69.5,77.0,0,20.4,-88.5,44.286
69.5,77.5,0,22.5,-83.39999999999999,46.948
69.5,78.0,0,24.15,-79.35,51.304
69.5,78.5,0,25.5,-75.45,53.239999999999995
69.5,79.0,0,26.4,-71.85,56.385999999999996
69.5,79.5,0,28.5,-69.14999999999999,59.29
69.5,80.0,0,29.549999999999997,-66.45,60.5
69.5,80.5,0,30.75,-64.05,63.162
69.5,81.0,0,31.65,-61.949999999999996,64.614
69.5,81.5,0,32.4,-59.25,65.582
69.5,82.0,0,32.85,-58.05,67.518
69.5,82.5,0,34.05,-56.1,68.244
69.5,83.0,0,34.5,-54.75,69.696
69.5,83.5,0,35.4,-53.55,70.422
69.5,84.0,0,36.3,-51.75,71.148
69.5,84.5,0,35.85,-50.699999999999996,73.084
69.5,85.0,0,37.199999999999996,-49.65,73.326
69.5,85.5,0,37.5,-48.449999999999996,73.81
69.5,86.0,0,37.949999999999996,-47.55,74.294
69.5,86.5,0,38.55,-46.8,74.294
70.0,37.0,0,-8.4,2.55,87.362
70.0,37.5,0,-8.4,3.4499999999999997,85.91
70.0,38.0,0,-8.25,5.3999999999999995,84.7
70.0,38.5,0,-7.8,6.75,83.24799999999999
70.0,39.0,0,-7.6499999999999995,9.299999999999999,82.038
70.0,39.5,0,-7.949999999999999,11.1,80.102
70.0,40.0,0,-7.6499999999999995,13.799999999999999,78.408
70.0,40.5,0,-7.8,16.2,76.714
70.0,41.0,0,-7.8,19.349999999999998,74.294
70.0,41.5,0,-8.4,22.95,72.116
70.0,42.0,0,-8.25,26.4,69.454
70.0,42.5,0,-8.7,30.599999999999998,67.03399999999999
70.0,43.0,0,-9.45,34.949999999999996,64.13
70.0,43.5,0,-10.35,40.05,61.226
70.0,44.0,0,-10.95,46.199999999999996,58.08
70.0,44.5,0,-12.299999999999999,52.199999999999996,53.724
70.0,45.0,0,-13.65,59.099999999999994,50.094
70.0,45.5,0,-15.45,67.5,45.98
70.0,46.0,0,-18.0,76.35,41.14
70.0,46.5,0,-20.7,87.45,36.784
70.0,47.0,0,-24.45,99.14999999999999,31.701999999999998
70.0,47.5,0,-28.349999999999998,113.55,27.104
70.0,48.0,0,-33.0,129.45,22.99
70.0,48.5,0,-40.199999999999996,147.75,19.118
70.0,49.0,0,-47.85,169.5,14.762
70.0,49.5,0,-57.449999999999996,194.85,13.309999999999999
70.0,50.0,0,-69.89999999999999,223.35,12.1
70.0,50.5,0,-85.5,258.3,13.794
70.0,51.0,0,-104.1,298.65,21.054
70.0,51.5,0,-128.4,344.7,31.218
70.0,52.0,0,-157.35,397.95,48.158
70.0,52.5,0,-193.65,457.65,71.632
70.0,53.0,0,-237.89999999999998,525.75,105.996
70.0,53.5,0,-292.34999999999997,598.8,151.976
70.0,54.0,0,-356.7,677.85,213.928
70.0,54.5,0,-433.8,757.35,292.82
70.0,55.0,0,-526.9499999999999,836.85,394.702
70.0,55.5,0,-633.0,909.9,516.428
70.0,56.0,0,-753.0,968.25,663.564
70.0,56.5,0,-890.55,1005.15,839.256
70.0,57.0,0,-1035.1499999999999,1013.0999999999999,1035.276
70.0,57.5,0,-1185.0,978.5999999999999,1242.4279999999999
70.0,58.0,0,-1333.95,897.3,1456.598
70.0,58.5,0,-1473.8999999999999,759.0,1655.764
70.0,59.0,0,-1589.7,575.6999999999999,1828.552
70.0,59.5,0,-1676.55,346.95,1956.086
70.0,60.0,0,-1720.2,90.0,2023.12
70.0,60.5,0,-1725.45,-178.5,2029.1699999999998
70.0,61.0,0,-1688.3999999999999,-437.55,1964.798
70.0,61.5,0,-1608.8999999999999,-662.4,1840.894
70.0,62.0,0,-1499.7,-851.85,1670.5259999999998
70.0,62.5,0,-1365.6,-987.9,1465.552
70.0,63.0,0,-1217.55,-1071.6,1251.866
70.0,63.5,0,-1065.75,-1105.5,1039.148
70.0,64.0,0,-918.6,-1098.0,838.7719999999999
70.0,64.5,0,-778.9499999999999,-1058.25,657.9979999999999
70.0,65.0,0,-653.6999999999999,-997.1999999999999,505.296
70.0,65.5,0,-543.9,-922.05,378.488
70.0,66.0,0,-448.5,-840.15,276.122
70.0,66.5,0,-366.3,-754.8,193.358
70.0,67.0,0,-298.05,-674.55,130.438
70.0,67.5,0,-241.04999999999998,-598.9499999999999,82.038
70.0,68.0,0,-194.25,-530.4,46.464
70.0,68.5,0,-155.25,-466.34999999999997,20.811999999999998
70.0,69.0,0,-123.0,-411.45,4.114
70.0,69.5,0,-97.2,-363.75,-6.776
70.0,70.0,0,-75.45,-321.15,-12.584
70.0,70.5,0,-58.199999999999996,-284.09999999999997,-15.245999999999999
70.0,71.0,0,-43.35,-253.04999999999998,-14.036
70.0,71.5,0,-31.5,-226.04999999999998,-12.341999999999999
70.0,72.0,0,-21.75,-203.1,-7.502
70.0,72.5,0,-13.2,-183.0,-3.146
70.0,73.0,0,-6.6,-165.75,2.42
70.0,73.5,0,-0.8999999999999999,-151.35,7.986
70.0,74.0,0,4.2,-138.29999999999998,14.277999999999999
70.0,74.5,0,8.1,-127.35,20.086
70.0,75.0,0,11.7,-118.05,24.926
70.0,75.5,0,14.25,-109.5,30.008
70.0,76.0,0,17.55,-102.45,34.848
70.0,76.5,0,20.099999999999998,-95.55,39.446
70.0,77.0,0,21.75,-90.0,43.076
70.0,77.5,0,23.55,-85.5,46.464
70.0,78.0,0,25.05,-81.0,50.336
70.0,78.5,0,26.55,-76.8,52.513999999999996
70.0,79.0,0,27.3,-73.5,55.418
70.0,79.5,0,28.95,-69.75,57.838
70.0,80.0,0,29.849999999999998,-67.05,60.257999999999996
70.0,80.5,0,30.599999999999998,-64.5,61.952
70.0,81.0,0,31.5,-62.699999999999996,63.646
70.0,81.5,0,32.4,-61.05,65.34
70.0,82.0,0,33.6,-58.349999999999994,67.03399999999999
70.0,82.5,0,34.35,-57.15,68.002
70.0,83.0,0,34.5,-55.5,69.696
70.0,83.5,0,35.4,-54.0,69.938
70.0,84.0,0,36.15,-52.35,70.664
70.0,84.5,0,36.449999999999996,-51.3,71.148
70.0,85.0,0,37.05,-50.25,72.358
70.0,85.5,0,37.8,-49.199999999999996,72.842
70.0,86.0,0,38.4,-48.0,73.326
70.0,86.5,0,38.85,-47.25,73.568
70.5,37.0,0,-8.7,2.55,86.636
70.5,37.5,0,-7.6499999999999995,4.05,85.91
70.5,38.0,0,-8.1,5.85,84.942
70.5,38.5,0,-7.8,7.35,82.764
70.5,39.0,0,-7.949999999999999,9.6,81.554
70.5,39.5,0,-7.35,11.85,80.344
70.5,40.0,0,-7.05,14.399999999999999,77.92399999999999
70.5,40.5,0,-7.5,17.4,76.23
70.5,41.0,0,-7.5,20.4,74.05199999999999
70.5,41.5,0,-7.5,23.4,72.358
70.5,42.0,0,-7.8,27.3,68.728
70.5,42.5,0,-8.25,31.65,66.30799999999999
70.5,43.0,0,-8.4,36.15,63.403999999999996
70.5,43.5,0,-9.15,41.4,60.742
70.5,44.0,0,-9.9,47.4,56.87
70.5,44.5,0,-11.1,54.3,54.449999999999996
70.5,45.0,0,-12.45,61.5,49.126
70.5,45.5,0,-13.35,69.75,44.769999999999996
70.5,46.0,0,-15.45,80.1,40.897999999999996
70.5,46.5,0,-17.7,90.75,36.3
70.5,47.0,0,-20.4,103.8,30.976
70.5,47.5,0,-24.45,118.35,26.862
70.5,48.0,0,-28.5,135.15,21.78
70.5,48.5,0,-34.5,154.95,18.634
70.5,49.0,0,-41.1,177.6,14.277999999999999
70.5,49.5,0,-50.25,205.04999999999998,12.584
70.5,50.0,0,-61.349999999999994,236.39999999999998,13.309999999999999
70.5,50.5,0,-75.3,274.05,15.972
70.5,51.0,0,-93.14999999999999,317.84999999999997,23.474
70.5,51.5,0,-114.3,368.7,35.574
70.5,52.0,0,-142.04999999999998,427.8,55.418
70.5,52.5,0,-174.9,495.15,84.458
70.5,53.0,0,-217.5,570.0,122.93599999999999
70.5,53.5,0,-267.75,653.25,177.628
70.5,54.0,0,-330.0,742.8,248.534
70.5,54.5,0,-403.65,836.4,343.156
70.5,55.0,0,-491.7,929.6999999999999,461.736
70.5,55.5,0,-596.6999999999999,1017.5999999999999,607.904
70.5,56.0,0,-715.65,1091.25,787.468
70.5,56.5,0,-851.4,1139.3999999999999,997.524
70.5,57.0,0,-998.55,1155.1499999999999,1236.8619999999999
70.5,57.5,0,-1146.3,1124.25,1490.478
70.5,58.0,0,-1302.1499999999999,1032.8999999999999,1759.8239999999998
70.5,58.5,0,-1446.3,884.25,2014.6499999999999
70.5,59.0,0,-1562.7,673.65,2227.852
70.5,59.5,0,-1650.3,413.7,2387.814
70.5,60.0,0,-1698.75,114.89999999999999,2476.386
70.5,60.5,0,-1703.1,-199.79999999999998,2481.71
70.5,61.0,0,-1663.2,-494.84999999999997,2404.5119999999997
70.5,61.5,0,-1586.7,-761.4,2250.842
70.5,62.0,0,-1474.6499999999999,-975.0,2034.01
70.5,62.5,0,-1336.6499999999999,-1131.6,1782.8139999999999
70.5,63.0,0,-1187.85,-1218.75,1512.0159999999998
70.5,63.5,0,-1035.45,-1253.25,1252.5919999999999
70.5,64.0,0,-885.15,-1238.1,1006.72
70.5,64.5,0,-745.35,-1186.8,786.5
70.5,65.0,0,-621.9,-1111.35,603.064
70.5,65.5,0,-513.75,-1019.0999999999999,447.7
70.5,66.0,0,-422.09999999999997,-922.3499999999999,326.45799999999997
70.5,66.5,0,-341.4,-824.25,229.416
70.5,67.0,0,-276.45,-732.4499999999999,156.09
70.5,67.5,0,-221.85,-646.5,99.946
70.5,68.0,0,-176.7,-568.5,58.564
70.5,68.5,0,-139.79999999999998,-499.04999999999995,29.524
70.5,69.0,0,-110.25,-437.4,9.196
70.5,69.5,0,-85.95,-385.05,-4.114
70.5,70.0,0,-66.45,-338.84999999999997,-11.858
70.5,70.5,0,-49.5,-298.34999999999997,-15.004
70.5,71.0,0,-36.449999999999996,-264.9,-14.52
70.5,71.5,0,-25.349999999999998,-236.1,-12.341999999999999
70.5,72.0,0,-16.8,-211.65,-8.712
70.5,72.5,0,-9.299999999999999,-189.9,-3.388
70.5,73.0,0,-2.6999999999999997,-171.45,1.21
70.5,73.5,0,2.25,-155.7,7.26
70.5,74.0,0,6.8999999999999995,-142.65,12.826
70.5,74.5,0,10.35,-130.95,18.15
70.5,75.0,0,13.5,-120.75,24.442
70.5,75.5,0,16.05,-112.05,29.524
70.5,76.0,0,18.45,-105.0,33.153999999999996
70.5,76.5,0,20.55,-97.95,38.478
70.5,77.0,0,22.95,-91.64999999999999,42.35
70.5,77.5,0,23.849999999999998,-86.55,45.738
70.5,78.0,0,25.349999999999998,-82.2,49.852
70.5,78.5,0,27.15,-77.7,52.513999999999996
70.5,79.0,0,27.9,-74.25,54.934
